time_s,surge_m,sway_m,heave_m,roll_deg,pitch_deg,yaw_deg,tension_kN
19.0,3.130725897817833,1.491638462282326,0.21672648774207476,0.06220216393639264,-0.18540500126290319,1.7870844336636775,1191.2236627664915
19.5,3.0287074074497804,1.4251595550651805,0.01840548115163952,-0.22297967679057296,-0.6460039786051132,1.8188206595820076,1183.108011657375
20.0,2.948344733221859,1.3465949636447556,-0.18107200951017788,-0.49551042346594715,-1.0618757578543383,1.849946068582235,1175.7409413053829
20.5,2.8980148384945608,1.2600024729573354,-0.3691720798782015,-0.7399276260684315,-1.4042267401043735,1.8804502077775944,1169.6053048124645
21.0,2.884060068914347,1.1698222886712522,-0.5340757107475443,-0.9423638996306763,-1.649353665456599,1.910322832923172,1165.1027756034894
21.5,2.9103874601437476,1.0806508127756147,-0.6654214005175503,-1.091333711600335,-1.78028474904394,1.9395539118562404,1162.528597740116
22.0,2.978221167689667,0.9970064732118019,-0.7549562164443161,-1.1783850311501969,-1.7879547517872476,1.9681336278653763,1162.0530261977397
22.5,3.086023575997584,0.923099537651329,-0.7970543567571431,-1.1985788681140208,-1.671832627836285,1.9960523829872179,1163.7106232869623
23.0,3.2295900451693953,0.8626176385411783,-0.7890706404740466,-1.1507694941708722,-1.439958292443818,2.0233008012297606,1167.3980837687961
23.5,3.402311343299939,0.8185379361023777,-0.7315067138511477,-1.037669447499153,-1.1083859645856602,2.049869731721111,1172.8807253217976
24.0,3.595587276049983,0.792975488858567,-0.6279795301034777,-0.8656956327615573,-0.7000726254591968,2.0757502517826336,1179.8072365416185
24.5,3.7993655247211557,0.7870755566281178,-0.4849940829322492,-0.6446052481744015,-0.24328855235055846,2.1009336699254675,1187.7317558005193
25.0,4.002771836712816,0.8009553227138597,-0.311534673846921,-0.3869421958976152,0.23034002270408008,2.1254115287694,1196.141893667694
25.5,4.194791972159427,0.8336980042963282,-0.11850039545940645,-0.10732538450121866,0.6880206095644782,2.1491756078831195,1204.4909381336856
26.0,4.364962558439631,0.883399651048662,0.08197969858879148,0.17838069724031175,1.0980649045207649,2.172217926544892,1212.232219059403
26.5,4.5040274444571615,0.9472662477186709,0.2773087066744145,0.4539660764574804,1.4320827845786408,2.194530746422742,1218.8534725964412
27.0,4.604518314292717,1.021756173619842,0.4552133888496007,0.7037949938654025,1.6669479465221249,2.2161065741732204,1223.9090463254277
27.5,4.661223078810285,1.1027607612034263,0.6045153396456329,0.9136930225547464,1.786399096347941,2.2369381639579093,1227.047921532969
28.0,4.671512615047058,1.1858137548732683,0.7158333683998296,1.0717512758484278,1.782165827963184,2.2570185198767976,1228.035791870566
28.5,4.635505323667065,1.2663189988409491,0.7821729539664924,1.1690020762574937,1.6545412389955745,2.2763408983177253,1226.7698110964925
29.0,4.55605916516714,1.339784754112561,0.7993657362045399,1.1999277504214136,1.4123616376743786,2.2948988102211003,1223.2850832283564
29.5,4.438591675589005,1.4020527069640583,0.766331429375325,1.162773682771235,1.072394745811107,2.3126860232591233,1217.7524872870429
30.0,4.290739271091875,1.449510001706072,0.6851457004686097,1.0596478663357725,0.6581787567002572,2.3296965639288048,1210.4679732904963
30.5,4.121877248732255,1.479273495383028,0.5609097474118261,0.8964013025230888,0.19839262776597172,2.3459247195580497,1201.8340020468388
31.0,3.9425306436872356,1.4893368472350483,0.40142977204340924,0.6822960355791908,-0.2751295564499441,2.361365040224154,1192.3342949286086
31.5,3.763712960968647,1.4786729491759532,0.21672648774207356,0.4294796562981485,-0.7296026719602213,2.376012340584058,1182.5034801667102
32.0,3.596234331506505,1.4472864787438753,0.018405481151638297,0.1522960898219499,-1.1335604898582319,2.389861701615747,1172.893542871456
32.5,3.4500225635793464,1.396213897049542,-0.18107200951017766,-0.13352822895848843,-1.4590342948717612,2.402908472270214,1164.0391868200074
33.0,3.33349975022725,1.327470891723104,-0.3691720798782051,-0.41177661881387884,-1.6834893475362689,2.4151482710334276,1156.4242844256414
33.5,3.2530536024166943,1.2439499423363003,-0.5340757107475452,-0.6666622304652581,-1.7913851156940817,2.4265769873977785,1150.4515229281849
34.0,3.2126367256795283,1.1492732268451968,-0.6654214005175525,-0.883723737697565,-1.775251250004305,2.437190783242521,1146.4171540130676
34.5,3.2135190187099703,1.0476083628020214,-0.754956216444317,-1.0506458228885744,-1.6362048064458679,2.446986094122731,1144.492433397693
35.0,3.25420875110871,0.9434563705093776,-0.7970543567571431,-1.1579579054480125,-1.383872905022876,2.455959630466359,1144.7129165670517
35.5,3.330547278653362,0.8414226604738085,-0.789070640474046,-1.1995714697368252,-1.035726179530026,2.4641083786789735,1146.9762832082508
36.0,3.435971444111839,0.745982712359599,-0.7315067138511473,-1.1731255063427743,-0.615869168131574,2.471429602155817,1151.0488270026297
36.5,3.5619271752380826,0.661254383087642,-0.627979530103477,-1.0801204675716434,-0.1533713941454626,2.4779208422008447,1156.5802029564084
37.0,3.6984082912371914,0.5907884439898565,-0.48499408293224705,-0.9258331369837136,0.31974531247100507,2.483579918852433,1163.1255055978704
37.5,3.834586661601689,0.5373880182233246,-0.3115346738469199,-0.7190172429829854,0.7707239016704825,2.488404931615477,1170.1732907423852
38.0,3.959494121139124,0.5029661172842489,-0.11850039545940666,-0.47140680260646534,1.1683400940942466,2.4923942600996374,1177.1777800690015
38.5,4.062713292903851,0.48844853445136466,0.0819796985887927,-0.1970503740655816,1.485064247832173,2.495546564563518,1183.5932249295583
39.0,4.135033910954814,0.493727042218756,0.2773087066744143,0.08848600975680986,1.6989674205956027,2.497860786364593,1188.908270137463
39.5,4.169033402560028,0.5176652779742938,0.45521338884960294,0.36900200406300937,1.7952396578056764,2.499336148314732,1192.6781584832852
40.0,4.159545248452798,0.5581570179073098,0.6045153396456336,0.628582103556649,1.7672153853062544,2.499972154941203,1194.5527523981712
40.5,4.103985690990334,0.6122338701412691,0.7158333683998295,0.8524986330527866,1.6168349118709802,2.4997685926530706,1194.298612008868
41.0,4.002518260516251,0.6762169003591285,0.7821729539664923,1.0280473447242908,1.3545100885834656,2.4987255298129236,1191.813742285762
41.5,3.858045780636906,0.7459044649894683,0.7993657362045398,1.1452682130927987,0.998403426394823,2.4968433167139183,1187.1340826120615
42.0,3.6760303531865643,0.816786682378331,0.7663314293753242,1.1975105323546036,0.5731705833961287,2.4941225854621383,1180.4313309552233
42.5,3.4641526322568144,0.8842756152626993,0.6851457004686083,1.1818102543777558,0.10825328786513445,2.4905642497643146,1172.0022392994686
43.0,3.2318317946579116,0.943939437426069,0.5609097474118262,1.0990581585201777,-0.36415911049946126,2.4861695046209724,1162.2500528892742
43.5,2.9896363670690658,0.9917286544342303,0.4014297720434094,0.9539493118961861,-0.8113583256452093,2.4809398259251148,1151.6592594659971
44.0,2.7486229279457155,1.0241828531609158,0.2167264877420738,0.7547166875407267,-1.2023817496853355,2.4748769699665694,1140.765235036595
44.5,2.5196442340825613,1.0386074467951008,0.018405481151637072,0.5126640540534478,-1.5101562023836814,2.4679829728421736,1130.1206933821766
45.0,2.3126702428302948,1.0332114106364843,-0.18107200951017888,0.24152463894530393,-1.7133723894174446,2.4602601497719867,1120.2610473460527
45.5,2.1361646906217158,1.0071989913559585,-0.3691720798782024,-0.04331804709341458,-1.7979602880713104,2.45171109432177,1111.6708583170398
46.0,1.9965563975963099,0.9608107172745455,-0.534075710747543,-0.32570301727301165,-1.7580633094934113,2.442338677531982,1104.753481947708
46.5,1.8978385160650406,0.8953116201347016,-0.6654214005175508,-0.5896087270836141,-1.596443789711483,2.432146046953598,1099.8058173153352
47.0,1.8413209013186131,0.8129272682119271,-0.7549562164443169,-0.8200620812027256,-1.3242917345403367,2.4211366255910596,1096.9997460645895
47.5,1.8255511619873186,0.7167308694287603,-0.7970543567571431,-1.0039879550296194,-0.9604500602563397,2.409314110752725,1096.3714277141626
48.0,1.8464093483504809,0.6104871959307703,-0.7890706404740465,-1.1309510319390519,-0.5301099718352281,2.396682472809197,1097.8191236773246
48.5,1.8973703266305573,0.4984612813666143,-0.7315067138511473,-1.1937478669795407,-0.06306680648795462,2.3832459538599466,1101.109686655354
49.0,1.969917350929478,0.38520163681057296,-0.6279795301034771,-1.1888155853740021,0.4083428978285707,2.3690090663086854,1105.8933075850614
49.5,2.05408084411218,0.27530902944354574,-0.4849940829322472,-1.1164340276862863,0.8514802783113081,2.3539765913479584,1111.7255934686727
50.0,2.1390685315565414,0.17320260362970272,-0.3115346738469201,-0.9807098726374697,1.2356639551921895,2.338153577353469,1118.0955887876273
50.5,2.2139473316071543,0.08289525941890802,-0.11850039545940683,-0.7893436383882648,1.5342943099099788,2.321545338188677,1124.457979744264
51.0,2.268334154462595,0.007789731871997885,0.0819796985887925,-0.5531927818272514,1.726695155514734,2.304157451420237,1130.267457752571
51.5,2.2930522014345245,-0.04949424002531866,0.27730870667441415,-0.2856556840971413,1.7995452880825975,2.285995756444877,1135.0130829253676
52.0,2.2807115242153664,-0.08725284999393956,0.4552133888496028,-0.0019114728852086774,1.747800803213014,2.267066352528346,1138.2504883052718
52.5,2.226177362775403,-0.10478449424694242,0.6045153396456335,0.28194118867338774,1.5750443194371881,2.24737559675709,1139.6299012606576
53.0,2.126896831755165,-0.10242497954048713,0.7158333683998306,0.5497974843467024,1.2932369294536015,2.226930101903341,1138.9182212905657
53.5,1.983063425669637,-0.0815298760068473,0.7821729539664929,0.7864601762624418,0.9218900532740772,2.205736734204346,1136.0137669401572
54.0,1.7976090036486359,-0.044404914063086026,0.7993657362045399,0.9785018435138105,0.4867145314540452,2.183802611056464,1130.9527651549854
54.5,1.5760237545024691,0.0058120283501303105,0.7663314293753251,1.115026707484612,0.0178404907640737,2.1611350986249263,1123.9071752553414
55.0,1.326015451501956,0.06531133565264505,0.6851457004686085,1.1882888205650233,-0.4522687670312349,2.137741809370042,1115.1739841896529
55.5,1.0570294042536472,0.12980628910921993,0.5609097474118244,1.1941315443728433,-0.8910644177835023,2.1136305994907043,1105.1566456169423
56.0,0.7796592679399768,0.19475200977557788,0.4014297720434071,1.1322233830090997,-1.2681656888604689,2.0888095662860224,1094.3398290006144
56.5,0.5049857280047287,0.255577555341458,0.21672648774207395,1.0060767909864492,-1.5574633242649938,2.063287045436002,1083.2590652526326
57.0,0.24388461019433733,0.307919346163652,0.018405481151640108,0.8228488887336963,-1.7389273039428492,2.037071608202162,1072.4671961359077
57.5,0.006347886964309213,0.3478440280640763,-0.18107200951018143,0.5929353923880175,-1.7999936567195571,2.010172058549034,1062.4997354646327
58.0,-0.19913975908268783,0.3720494176247482,-0.3691720798782048,0.32938079689113026,-1.7364343484839948,1.9825974301875182,1053.841318518391
58.5,-0.3661296449277438,0.378033292325822,-0.5340757107475449,0.047138276556272764,-1.552650017412179,1.9543569835410801,1046.8953477097582
59.0,-0.49060985228391935,0.3642214260573725,-0.6654214005175507,-0.23777870621716532,-1.2613652882037683,1.925460202635807,1041.9587417132127
59.5,-0.5712528696492434,0.33004834683099293,-0.7549562164443159,-0.509204949300256,-0.8827477607749341,1.8959167919153808,1039.2033745943863
60.0,-0.6094945540475621,0.27598670214407656,-0.7970543567571429,-0.7517406683775117,-0.4430116717428548,1.8657366729820166,1038.665371121891
60.5,-0.6094394540509032,0.20352373569727134,-0.7890706404740461,-0.9516252273359034,0.027397093396175368,1.8349299812644806,1040.2429308116912
61.0,-0.5775984460405498,0.11508607364422757,-0.7315067138511474,-1.0975178690658907,0.49590897358697855,1.8035070626142968,1043.7028173629537
61.5,-0.5224751720420107,0.01391665198869474,-0.6279795301034772,-1.18114115071472,0.9300857418708732,1.7714784698312855,1048.6951056665705
62.0,-0.45402726782223063,-0.09608994502623905,-0.48499408293224966,-1.197750577105661,1.2998664218985527,1.7388549591196003,1054.7752597145718
62.5,-0.3830362373236662,-0.21058534688742314,-0.3115346738469229,-1.1464037869507293,1.579648611402665,1.70564748647546,1061.4321541119389
63.0,-0.32042556959220114,-0.3249883790555569,-0.11850039545940422,-1.0300140191640985,1.7500611086146758,1.671867204007784,1068.1202784347133
63.5,-0.2765699464641822,-0.43471790750772166,0.08197969858879231,-0.8551848257829161,1.7993051107829485,1.6375254561929613,1074.2941008555047
64.0,-0.2606389490696911,-0.535425683262208,0.2773087066744166,-0.6318354093114782,1.7239711246027827,1.6026337760650238,1079.442431783671
64.5,-0.28001650351145424,-0.6232173245690704,0.4552133888496026,-0.37263784154941193,1.5292750283576064,1.5672038813424876,1083.1206282674218
65.0,-0.33983254709503796,-0.6948501787906101,0.6045153396456334,-0.09229809415699944,1.2286969416025448,1.5312476704931823,1084.9786155789257
65.5,-0.4426363452417267,-0.7478979838878395,0.7158333683998293,0.19327832720843766,0.8430479058697942,1.4947772187383666,1084.782965226266
66.0,-0.5882319887652387,-0.7808739408636598,0.7821729539664934,0.46788880615777073,0.39902899636452654,1.4578047739974977,1082.4316420936798
66.5,-0.773686410786241,-0.7933059273180598,0.7993657362045398,0.7159528958684603,-0.07261737296501616,1.4203427527749901,1077.9604940382128
67.0,-0.9935094224944268,-0.7857600205003399,0.7663314293753243,0.9233962996381357,-0.5392359534059953,1.3824037359903707,1071.5410761238745
67.5,-1.239994458368487,-0.759811131679339,0.6851457004686086,1.0784493977003387,-0.9685196038687899,1.3440004647532056,1063.469946152091
68.0,-1.5036986234731804,-0.7179622481312988,0.5609097474118224,1.1723150146585992,-1.3307461314440256,1.3051458360842427,1054.150104038282
68.5,-1.7740318825642465,-0.6635163972926403,0.4014297720434048,1.1996675407289106,-1.6008361586201465,1.2658528985841855,1044.0657412166202
69.0,-2.0399183729220534,-0.6004078562517124,0.21672648774207137,1.1589550883812338,-1.7600895371805356,1.2261348480515655,1033.7518866118253
69.5,-2.2904882910050244,-0.5330012060489919,0.018405481151637464,1.0524875410593686,-1.797480085173143,1.1860050230511763,1023.7608563855886
70.0,-2.515756881915896,-0.46586846843976626,-0.1810720095101785,0.8863054984000011,-1.7104190036087068,1.1454769004345726,1014.6276154971313
70.5,-2.7072478710170955,-0.4035556793876267,-0.36917207987820205,0.6698375535450253,-1.5049341164175567,1.1045640908141148,1006.8362274934666
71.0,-2.8585221678992334,-0.35035079171388406,-0.534075710747547,0.4153653474445482,-1.1952525236778568,1.063280333992105,1000.7895005688425
71.5,-2.965578624955026,-0.3100647316102494,-0.6654214005175522,0.13732675111548606,-0.8028155638379236,1.021639494346526,996.7837371008982
72.0,-3.027101672050628,-0.28583676357951165,-0.7549562164443168,-0.14850328912078448,-0.3547942857195712,0.9796555561749544,994.9901732022921
72.5,-3.044540270082443,-0.27997407994325485,-0.7970543567571431,-0.42590776741939945,0.11779178584464225,0.9373426189981909,995.4442744697526
73.0,-3.0220132250187595,-0.29383378743942745,-0.7890706404740465,-0.6791477151182777,0.582222340239169,0.8947148928252016,998.0435604802119
73.5,-2.9660468143895056,-0.32775330345700837,-0.7315067138511463,-0.8938551752714333,1.0063417281262348,0.8517866933809543,1002.5540946926535
74.0,-2.8851612145660597,-0.38103270816256474,-0.6279795301034756,-1.0578483907291762,1.3607853132104555,0.808572437298747,1008.6252319365428
74.5,-2.7893317175266286,-0.451969951812517,-0.4849940829322476,-1.1618229548189498,1.621012583408475,0.7650866372786536,1015.8116968147364
75.0,-2.689358593189646,-0.5379471237682396,-0.31153467384692046,-1.1998797111323904,1.7690062554700117,0.7213438972136997,1023.601605722034
75.5,-2.5961851934804274,-0.635563388325558,-0.11850039545940723,-1.1698594512144964,1.7945197326154332,0.6773589072854264,1031.448671722927
76.0,-2.5202071464051685,-0.7408078149677356,0.08197969858878928,-1.073465420567911,1.6957865453118612,0.6331464390304582,1038.8065687092896
76.5,-2.47061604819878,-0.8492632981762956,0.2773087066744164,-0.9161666824062558,1.4796426558337221,0.5887213403797671,1045.1632955849186
77.0,-2.4548188939157156,-0.9563311780342819,0.4552133888496024,-0.7068878219622491,1.161053158640898,0.5440985306722689,1050.0733812238016
77.5,-2.477969727849896,-1.0574651182253008,0.6045153396456333,-0.45750259645266356,0.7620761462888775,0.49929299564443613,1053.1859066228146
78.0,-2.542642943925825,-1.1484023263986034,0.7158333683998293,-0.18216025924627963,0.3103354793993077,0.4543197823976305,1054.2665834923014
78.5,-2.64866876575351,-1.2253803372634358,0.7821729539664922,0.10351721973336571,-0.16289179890765046,0.40919399434480674,1053.2125019855744
79.0,-2.7931412456328535,-1.2853283142971343,0.7993657362045398,0.383321490438358,-0.6248409829632672,0.3639307861383164,1050.0586208950685
79.5,-2.9705982817295964,-1.3260231241289409,0.7663314293753243,0.6413774283027494,-1.0435282253788702,0.3185453585805015,1044.9755924958138
80.0,-3.173362344045882,-1.3462022323579883,0.6851457004686087,0.8630438337899567,-1.3899649938067973,0.2730529535187865,1038.2590586946174
80.5,-3.3920205018178358,-1.3456276693462774,0.5609097474118266,1.0357441233105702,-1.6401651419053063,0.22746884872699058,1030.3110910343466
81.0,-3.6160135920845313,-1.325097807325041,0.40142977204340985,1.1496798809869215,-1.776805631492712,0.1818083527745765,1021.6149407349508
81.5,-3.8342975113633044,-1.2864063489670765,0.21672648774207706,1.1983867868103473,-1.7904259229319448,0.13608679988554576,1012.7046853096293
82.0,-4.036035080536989,-1.2322506169516236,0.01840548115164334,1.1791013797542502,-1.6800829918865254,0.09031954478873516,1004.1316789633074
82.5,-4.21127501196104,-1.1660938169688484,-0.18107200951017277,1.0929178469750636,-1.453416621234705,0.04452195756121026,996.4299148124709
83.0,-4.35157531814211,-1.0919882914876224,-0.36917207987820694,0.9447259434252556,-1.1261204475436049,-0.0012905815334864968,990.0824753414805
83.5,-4.450531992207839,-1.0143687689806562,-0.5340757107475468,0.7429335641044029,-0.7208553851119293,-0.04710268721049759,985.4911791343876
84.0,-4.504179742436309,-0.9378261419156533,-0.665421400517552,0.49898970923721675,-0.26568065853868583,-0.09289897433053074,982.9513310893173
84.5,-4.511239602353508,-0.8668732988035158,-0.7549562164443167,0.22673490768108945,0.20788892601916892,-0.13866406306665807,982.6331626537213
85.0,-4.473197859203835,-0.805714940405956,-0.7970543567571431,-0.05838404671236552,0.6670649627300351,-0.18438258406934244,984.5711282619757
85.5,-4.394211342410117,-0.7580331072226656,-0.7890706404740466,-0.3401904926445034,1.0800556078379882,-0.23003918362795267,988.6617305245137
86.0,-4.280845024003998,-0.7267993449427153,-0.7315067138511487,-0.6026957090661855,1.4182667427213753,-0.2756185288270173,994.6700108266526
86.5,-4.14165841938645,-0.7141230774358238,-0.6279795301034792,-0.8310060597959289,1.658281736944195,-0.3211053126954937,1002.2442975175027
87.0,-3.9866667771321693,-0.7211439122160407,-0.4849940829322522,-1.0121680068180419,1.783482738995576,-0.3664842593473365,1010.9382850163726
87.5,-3.8267109139387023,-0.747973365110749,-0.31153467384692585,-1.1359030491348823,1.785201241860618,-0.41174012911160907,1020.239056537361
88.0,-3.672775290904372,-0.7936889731398588,-0.11850039545940744,-1.1951908892899339,1.6633182620336142,-0.45685772365045013,1029.5992896751932
88.5,-3.5352971794281007,-0.8563810956222122,0.08197969858879474,-1.1866677407143342,1.4262725775460263,-0.5018218910631501,1038.4716212725718
89.0,-3.423510324816951,-0.9332500192536208,0.27730870667441626,-1.1108171773184845,1.0904764546350734,-0.5466175309746218,1046.3430123154585
89.5,-3.3448643479900624,-1.0207484200972363,0.45521338884960233,-0.9719426971843579,0.6791793162233858,-0.5912295996065988,1052.7669536026801
90.0,-3.3045563666849564,-1.1147619246572675,0.6045153396456331,-0.7779235569995154,0.2208580280797164,-0.6356431148297952,1057.3914886100708
90.5,-3.3052042663282646,-1.21081857119662,0.7158333683998291,-0.5397677303408149,-0.25275474602922177,-0.679843161195372,1059.9812927921143
91.0,-3.346682150283743,-1.3043165000949586,0.7821729539664921,-0.2709873534054175,-0.7088676099688728,-0.7238148949440205,1060.4324220216463
91.5,-3.4261283087836665,-1.3907582733373476,0.79936573620454,0.013167906766280843,-1.1159008040259317,-0.7675435489909516,1058.7788034948496
92.0,-3.5381252057863164,-1.465979885489401,0.7663314293753261,0.2965760655457781,-1.4456726839629728,-0.8110144378851535,1055.190061281733
92.5,-3.67504017440337,-1.5263627989586568,0.6851457004686088,0.5631575262482399,-1.6753509256954238,-0.854212962741222,1049.9608131799928
93.0,-3.8275054135505253,-1.56901820118597,0.5609097474118268,0.7977873807192586,-1.7890333605743949,-0.8971246161421219,1043.4921114211697
93.5,-3.9850071255868835,-1.591934096594293,0.40142977204340513,0.9871535442031892,-1.778848989421994,-0.9397349870112344,1036.266193410255
94.0,-4.136546776899089,-1.5940777395470596,0.2167264877420718,1.1205120368947492,-1.6455029447158411,-0.982029765452047,1028.8161290366775
94.5,-4.271332931557296,-1.575448189771623,0.018405481151637853,1.1902965601164035,-1.3982276695275215,-1.0239947475538635,1021.6922717633538
95.0,-4.379460187072169,-1.5370763127716913,-0.1810720095101781,1.192547781881804,-1.0541436934251764,-1.0656158401619265,1015.4276215323814
95.5,-4.452532551626073,-1.4809722252285724,-0.3691720798782017,1.1271379756703326,-0.6370742631215938,-1.1068790656103307,1010.5042759020262
96.0,-4.484192093019739,-1.4100228628669447,-0.5340757107475425,0.9977782671872022,-0.17589589895647342,-1.1477705664161744,1007.3230774535557
96.5,-4.470519641624408,-1.3278448893293129,-0.6654214005175487,0.8118080779530775,0.2974609207243017,-1.1882766099333217,1006.1783646745274
97.0,-4.410282368869544,-1.2386004398065928,-0.7549562164443167,0.5797787119641445,0.7502225212318345,-1.228383592964262,1007.2394128563702
97.5,-4.30501268409271,-1.146785086597084,-0.7970543567571431,0.3148547112724478,1.1510411733485244,-1.268078046328494,1010.5397311872844
98.0,-4.158913491389815,-1.0569988289496974,-0.7890706404740466,0.03206694549585107,1.472165507351713,-1.3073466393858886,1015.9748885891977
98.5,-3.978595758468219,-0.9737117743913158,-0.7315067138511488,-0.25254018762961944,1.691361926893507,-1.346176184513541,1023.3090049564973
99.0,-3.772664885884099,-0.9010364491820629,-0.6279795301034758,-0.5228190657701869,1.7934539903376054,-1.384553641534586,1032.189499976481
99.5,-3.5511818653994753,-0.8425183378079264,-0.4849940829322479,-0.7634350021206077,1.7713731778348747,-1.4224661220974986,1042.1691728585156
100.0,-3.3250330835812107,-0.8009553227138602,-0.3115346738469208,-0.9607362823861406,1.626648292469468,-1.4599008940044054,1052.7342256721593
100.5,-3.105248366847647,-0.7782552231165203,-0.1185003954594076,-1.1035287157370877,1.3692996109441706,-1.4968453854869543,1063.3364695368912
101.0,-2.90231011627729,-0.7753386907251645,0.0819796985887889,-1.1837107543993204,1.0171451124646183,-1.5332871894283064,1073.4276900833022
101.5,-2.7254969402867184,-0.7920924094297335,0.27730870667441604,-1.1967331473964105,0.5945668202605227,-1.5692140675298427,1082.494012931753
